299.90	0.0000E00
300.69	0.0000E00
301.49	0.0000E00
302.29	0.0000E00
303.08	-0.0000E00
303.88	-0.0000E00
304.67	0.0000E00
305.47	-0.0000E00
306.26	-0.0000E00
307.06	-0.0000E00
307.86	-0.0000E00
308.65	0.0000E00
309.45	0.0000E00
310.24	0.0000E00
311.04	0.0000E00
311.83	-0.0000E00
312.63	-0.0000E00
313.42	0.0000E00
314.22	0.0000E00
315.01	0.0000E00
315.81	0.0000E00
316.60	-0.0000E00
317.40	0.0000E00
318.19	0.0000E00
318.98	-0.0000E00
319.78	0.0000E00
320.57	0.0000E00
321.37	0.0000E00
322.16	0.0000E00
322.96	0.0000E00
323.75	0.0000E00
324.54	-0.0000E00
325.34	0.0000E00
326.13	0.0000E00
326.93	0.0000E00
327.72	-0.0000E00
328.51	0.0000E00
329.31	0.0000E00
330.10	0.0000E00
330.89	0.0000E00
331.69	0.0000E00
332.48	-0.0000E00
333.27	-0.0000E00
334.07	0.0000E00
334.86	-0.0000E00
335.65	0.0000E00
336.45	-0.0000E00
337.24	0.0000E00
338.03	-0.0000E00
338.83	-0.0000E00
339.62	0.0000E00
340.41	-0.0000E00
341.20	0.0000E00
342.00	0.0000E00
342.79	0.0000E00
343.58	-0.0000E00
344.37	0.0000E00
345.17	0.0000E00
345.96	0.0000E00
346.75	0.0000E00
347.54	0.0000E00
348.33	0.0000E00
349.13	0.0000E00
349.92	0.0000E00
350.71	1.6654E00
351.50	-3.5408E00
352.29	0.0000E00
353.08	-1.5367E01
353.88	9.1359E00
354.67	5.4732E00
355.46	1.1677E01
356.25	3.3485E01
357.04	1.5596E01
357.83	-3.5126E01
358.62	1.5059E01
359.41	1.3541E01
360.20	9.7617E00
361.00	1.2192E01
361.79	2.6029E01
362.58	1.4132E01
363.37	1.8512E01
364.16	1.5989E01
364.95	2.3714E01
365.74	7.2638E01
366.53	1.1847E01
367.32	2.6140E01
368.11	2.4560E01
368.90	2.6563E01
369.69	1.9893E01
370.48	2.7581E01
371.27	4.3877E01
372.06	4.6507E01
372.85	4.9264E01
373.64	1.8737E01
374.43	2.0253E01
375.22	1.5595E01
376.01	1.6500E01
376.80	3.0999E01
377.59	2.3787E01
378.38	2.2642E01
379.17	1.9845E01
379.96	1.9073E01
380.74	1.6839E01
381.53	3.3165E01
382.32	2.2008E01
383.11	2.9183E01
383.90	2.2924E01
384.69	3.2790E01
385.48	2.7236E01
386.27	4.3470E01
387.05	3.3874E01
387.84	3.2205E01
388.63	2.9225E01
389.42	3.4590E01
390.21	3.0481E01
391.00	3.4602E01
391.78	3.8250E01
392.57	3.6953E01
393.36	4.3299E01
394.15	3.9004E01
394.94	3.3110E01
395.72	5.9983E01
396.51	6.7821E01
397.30	4.2857E01
398.09	5.0506E01
398.87	6.0631E01
399.66	7.9089E01
400.45	5.8785E01
401.24	7.6595E01
402.02	6.7867E01
402.81	8.6121E01
403.60	1.0296E02
404.38	1.1320E02
405.17	1.1914E02
405.96	1.0261E02
406.75	1.5123E02
407.53	1.6267E02
408.32	1.7060E02
409.11	1.7365E02
409.89	2.3102E02
410.68	1.9806E02
411.46	2.3933E02
412.25	2.7800E02
413.04	2.5035E02
413.82	3.8989E02
414.61	4.1816E02
415.40	4.0010E02
416.18	5.2935E02
416.97	6.3941E02
417.75	6.0104E02
418.54	7.4854E02
419.32	9.5064E02
420.11	8.5160E02
420.90	1.0027E03
421.68	1.0747E03
422.47	1.3230E03
423.25	1.2656E03
424.04	1.6641E03
424.82	1.4719E03
425.61	1.8259E03
426.39	1.7555E03
427.18	2.0266E03
427.96	2.1591E03
428.75	2.5481E03
429.53	2.5391E03
430.32	2.7197E03
431.10	3.1834E03
431.88	2.9863E03
432.67	3.2853E03
433.45	3.6079E03
434.24	3.6150E03
435.02	4.0397E03
435.81	4.8207E03
436.59	4.8096E03
437.37	4.9593E03
438.16	5.2240E03
438.94	5.0033E03
439.73	5.0568E03
440.51	5.5125E03
441.29	6.2996E03
442.08	6.3671E03
442.86	6.1665E03
443.64	6.4533E03
444.43	6.8501E03
445.21	6.9087E03
445.99	7.2273E03
446.78	6.6515E03
447.56	6.9659E03
448.34	6.8428E03
449.13	6.6874E03
449.91	6.6081E03
450.69	5.5562E03
451.47	5.8047E03
452.26	5.8578E03
453.04	5.3891E03
453.82	5.4875E03
454.60	4.5737E03
455.39	4.6127E03
456.17	4.2347E03
456.95	3.7749E03
457.73	3.6320E03
458.52	3.5411E03
459.30	3.4055E03
460.08	3.1542E03
460.86	2.9077E03
461.64	3.0929E03
462.42	2.6600E03
463.21	2.6263E03
463.99	2.3098E03
464.77	2.3964E03
465.55	2.2406E03
466.33	2.0737E03
467.11	2.0008E03
467.89	1.7813E03
468.68	1.7363E03
469.46	1.6883E03
470.24	1.5689E03
471.02	1.4584E03
471.80	1.3533E03
472.58	1.3396E03
473.36	1.2544E03
474.14	1.2878E03
474.92	1.1859E03
475.70	1.1333E03
476.48	1.1008E03
477.26	1.1047E03
478.04	1.0149E03
478.82	9.7659E02
479.60	9.9108E02
480.38	9.8313E02
481.16	9.1156E02
481.94	9.4338E02
482.72	9.0413E02
483.50	9.2672E02
484.28	9.5849E02
485.06	9.6974E02
485.84	9.5872E02
486.62	9.3122E02
487.40	1.0015E03
488.18	9.1298E02
488.96	9.8620E02
489.74	1.1018E03
490.52	1.0728E03
491.30	1.1130E03
492.08	1.1448E03
492.85	1.2115E03
493.63	1.2741E03
494.41	1.3358E03
495.19	1.3753E03
495.97	1.4331E03
496.75	1.5153E03
497.53	1.6307E03
498.30	1.6170E03
499.08	1.6739E03
499.86	1.8005E03
500.64	1.8685E03
501.42	1.9400E03
502.20	1.9977E03
502.97	2.0371E03
503.75	2.1154E03
504.53	2.3287E03
505.31	2.4472E03
506.08	2.4115E03
506.86	2.5903E03
507.64	2.6765E03
508.42	2.7960E03
509.19	2.8154E03
509.97	2.9293E03
510.75	2.8221E03
511.53	3.1262E03
512.30	3.1864E03
513.08	3.2487E03
513.86	3.3903E03
514.63	3.3145E03
515.41	3.4128E03
516.19	3.5527E03
516.96	3.6634E03
517.74	3.7380E03
518.52	3.6791E03
519.29	3.7507E03
520.07	3.7769E03
520.84	3.9442E03
521.62	3.9270E03
522.40	4.0458E03
523.17	4.0333E03
523.95	4.0943E03
524.72	4.1324E03
525.50	3.9867E03
526.28	4.2522E03
527.05	4.2853E03
527.83	4.3085E03
528.60	4.2706E03
529.38	4.3343E03
530.15	4.4333E03
530.93	4.2008E03
531.70	4.4638E03
532.48	4.4173E03
533.25	4.4313E03
534.03	4.6026E03
534.80	4.3983E03
535.58	4.6062E03
536.35	4.5209E03
537.13	4.6287E03
537.90	4.5880E03
538.68	4.6939E03
539.45	4.7758E03
540.23	4.5728E03
541.00	4.8609E03
541.78	4.5143E03
542.55	4.7858E03
543.32	4.7234E03
544.10	4.6829E03
544.87	4.6846E03
545.65	4.6147E03
546.42	4.8294E03
547.19	4.6407E03
547.97	4.7305E03
548.74	4.6430E03
549.51	4.7249E03
550.29	4.8124E03
551.06	4.7274E03
551.83	4.6898E03
552.61	4.7467E03
553.38	4.6687E03
554.15	4.7722E03
554.93	4.7355E03
555.70	4.7402E03
556.47	4.7921E03
557.24	4.8277E03
558.02	4.7640E03
558.79	4.6231E03
559.56	4.7782E03
560.33	4.7111E03
561.11	4.8041E03
561.88	4.5409E03
562.65	4.6881E03
563.42	4.7125E03
564.20	4.7572E03
564.97	4.6780E03
565.74	4.6365E03
566.51	4.6062E03
567.28	4.6628E03
568.05	4.7059E03
568.83	4.6824E03
569.60	4.6990E03
570.37	4.6615E03
571.14	4.5975E03
571.91	4.4573E03
572.68	4.5543E03
573.45	4.5498E03
574.23	4.6022E03
575.00	4.5508E03
575.77	4.4589E03
576.54	4.5769E03
577.31	4.6424E03
578.08	4.6327E03
578.85	4.4259E03
579.62	4.4845E03
580.39	4.5570E03
581.16	4.4357E03
581.93	4.4789E03
582.70	4.3750E03
583.47	4.3811E03
584.24	4.4748E03
585.01	4.3962E03
585.78	4.3171E03
586.55	4.3857E03
587.32	4.3215E03
588.09	4.2996E03
588.86	4.2182E03
589.63	4.2292E03
590.40	4.2253E03
591.17	4.1775E03
591.94	4.1811E03
592.71	4.2250E03
593.48	4.1119E03
594.25	4.2237E03
595.02	4.0650E03
595.79	4.0045E03
596.55	3.9713E03
597.32	3.9607E03
598.09	3.9570E03
598.86	3.9284E03
599.63	3.8905E03
600.40	3.8471E03
601.17	3.8542E03
601.93	3.8682E03
602.70	3.8703E03
603.47	3.7075E03
604.24	3.7365E03
605.01	3.7001E03
605.78	3.6766E03
606.54	3.5858E03
607.31	3.6760E03
608.08	3.6024E03
608.85	3.6323E03
609.61	3.5527E03
610.38	3.4515E03
611.15	3.4730E03
611.92	3.3873E03
612.68	3.3769E03
613.45	3.3039E03
614.22	3.2954E03
614.99	3.2334E03
615.75	3.2106E03
616.52	3.2008E03
617.29	3.1568E03
618.05	3.1478E03
618.82	3.0589E03
619.59	2.9880E03
620.35	2.9992E03
621.12	2.9262E03
621.89	2.9173E03
622.65	2.8677E03
623.42	2.8979E03
624.18	2.8698E03
624.95	2.8230E03
625.72	2.7165E03
626.48	2.6617E03
627.25	2.6837E03
628.01	2.6446E03
628.78	2.6047E03
629.55	2.6409E03
630.31	2.5263E03
631.08	2.4756E03
631.84	2.4374E03
632.61	2.4357E03
633.37	2.3741E03
634.14	2.3561E03
634.90	2.3443E03
635.67	2.3242E03
636.43	2.2550E03
637.20	2.2340E03
637.96	2.2566E03
638.73	2.1878E03
639.49	2.1434E03
640.26	2.1058E03
641.02	2.0729E03
641.79	2.0652E03
642.55	2.0637E03
643.31	1.9919E03
644.08	1.9599E03
644.84	1.9410E03
645.61	1.9192E03
646.37	1.8504E03
647.13	1.8209E03
647.90	1.8121E03
648.66	1.7770E03
649.43	1.7571E03
650.19	1.7630E03
650.95	1.7131E03
651.72	1.6750E03
652.48	1.6504E03
653.24	1.6200E03
654.01	1.6184E03
654.77	1.5960E03
655.53	1.5565E03
656.29	1.4893E03
657.06	1.4965E03
657.82	1.4844E03
658.58	1.4541E03
659.35	1.4681E03
660.11	1.4052E03
660.87	1.3819E03
661.63	1.3560E03
662.40	1.3236E03
663.16	1.3151E03
663.92	1.3079E03
664.68	1.2873E03
665.44	1.2572E03
666.21	1.2371E03
666.97	1.2218E03
667.73	1.1763E03
668.49	1.1659E03
669.25	1.1352E03
670.01	1.1170E03
670.78	1.1034E03
671.54	1.0946E03
672.30	1.0814E03
673.06	1.0601E03
673.82	1.0433E03
674.58	1.0372E03
675.34	1.0118E03
676.10	1.0055E03
676.86	9.6077E02
677.63	9.6680E02
678.39	9.5142E02
679.15	9.3855E02
679.91	9.1771E02
680.67	8.8847E02
681.43	8.8420E02
682.19	8.9215E02
682.95	8.5924E02
683.71	8.4839E02
684.47	8.2322E02
685.23	8.3976E02
685.99	7.9564E02
686.75	7.7211E02
687.51	7.7121E02
688.27	7.7359E02
689.03	7.2949E02
689.79	7.2708E02
690.55	7.2734E02
691.31	7.0188E02
692.07	7.0058E02
692.82	6.8217E02
693.58	6.6204E02
694.34	6.6025E02
695.10	6.4104E02
695.86	6.1811E02
696.62	6.2740E02
697.38	6.0867E02
698.14	5.9931E02
698.90	5.8940E02
699.65	5.8247E02
700.41	5.6041E02
701.17	5.6314E02
701.93	5.6206E02
702.69	5.4460E02
703.45	5.3923E02
704.20	5.2235E02
704.96	5.1700E02
705.72	5.0423E02
706.48	4.9630E02
707.23	4.9476E02
707.99	4.6953E02
708.75	4.7243E02
709.51	4.5708E02
710.26	4.5438E02
711.02	4.4043E02
711.78	4.3038E02
712.54	4.2170E02
713.29	4.2132E02
714.05	4.1199E02
714.81	4.0391E02
715.56	4.0009E02
716.32	3.8999E02
717.08	3.8880E02
717.83	3.7840E02
718.59	3.7483E02
719.35	3.6310E02
720.10	3.6611E02
720.86	3.5615E02
721.62	3.6069E02
722.37	3.4815E02
723.13	3.3789E02
723.88	3.3135E02
724.64	3.2642E02
725.40	3.1920E02
726.15	3.1678E02
726.91	3.0782E02
727.66	3.0332E02
728.42	3.0321E02
729.17	2.9067E02
729.93	2.7981E02
730.68	2.8122E02
731.44	2.6990E02
732.19	2.7073E02
732.95	2.7145E02
733.70	2.6067E02
734.46	2.5505E02
735.21	2.4994E02
735.97	2.4892E02
736.72	2.3804E02
737.48	2.3140E02
738.23	2.3278E02
738.99	2.2357E02
739.74	2.2395E02
740.50	2.1904E02
741.25	2.1018E02
742.00	2.1052E02
742.76	2.0397E02
743.51	2.0336E02
744.27	1.9880E02
745.02	1.9385E02
745.77	1.9053E02
746.53	1.8529E02
747.28	1.8322E02
748.03	1.7710E02
748.79	1.8012E02
749.54	1.7121E02
750.29	1.7071E02
751.05	1.6780E02
751.80	1.6392E02
752.55	1.6236E02
753.31	1.5918E02
754.06	1.5654E02
754.81	1.4981E02
755.56	1.4834E02
756.32	1.4830E02
757.07	1.4387E02
757.82	1.4037E02
758.57	1.3870E02
759.33	1.3411E02
760.08	1.3119E02
760.83	1.3263E02
761.58	1.2937E02
762.33	1.2600E02
763.09	1.2566E02
763.84	1.2002E02
764.59	1.2159E02
765.34	1.1696E02
766.09	1.1718E02
766.84	1.1264E02
767.60	1.1046E02
768.35	1.1029E02
769.10	1.0697E02
769.85	1.0565E02
770.60	1.0573E02
771.35	1.0231E02
772.10	1.0213E02
772.85	9.7803E01
773.60	9.4627E01
774.35	9.4405E01
775.10	9.3404E01
775.86	9.3801E01
776.61	9.0775E01
777.36	8.8390E01
778.11	8.5896E01
778.86	8.7859E01
779.61	8.3129E01
780.36	8.4009E01
781.11	8.2129E01
781.86	8.1064E01
782.61	7.7687E01
783.36	7.4828E01
784.11	7.6084E01
784.85	7.3176E01
785.60	7.2276E01
786.35	6.9737E01
787.10	7.1958E01
787.85	6.8103E01
788.60	6.7827E01
789.35	6.5587E01
790.10	6.5817E01
790.85	6.4079E01
791.60	6.3243E01
792.35	6.2426E01
793.09	6.0238E01
793.84	5.9695E01
794.59	5.8563E01
795.34	5.7945E01
796.09	5.8371E01
796.84	5.6887E01
797.58	5.5023E01
798.33	5.7067E01
799.08	5.4681E01
799.83	5.2259E01
800.58	5.1532E01
801.32	5.0378E01
802.07	4.9692E01
802.82	4.7716E01
803.57	4.6674E01
804.31	4.5891E01
805.06	4.5213E01
805.81	4.5754E01
806.56	4.5109E01
807.30	4.2680E01
808.05	4.4367E01
808.80	4.4593E01
809.54	4.4284E01
810.29	4.1855E01
811.04	3.9197E01
811.78	3.9311E01
812.53	4.0244E01
813.28	4.0264E01
814.02	3.7705E01
814.77	3.6182E01
815.51	3.7981E01
816.26	3.6083E01
817.01	3.6530E01
817.75	3.4516E01
818.50	3.5531E01
819.24	3.2374E01
819.99	3.4533E01
820.74	3.3691E01
821.48	3.2129E01
822.23	3.2720E01
822.97	3.0941E01
823.72	3.2201E01
824.46	3.1685E01
825.21	3.1007E01
825.95	2.8752E01
826.70	2.9942E01
827.44	2.9152E01
828.19	2.6199E01
828.93	2.7001E01
829.68	2.6545E01
830.42	2.5466E01
831.17	2.6479E01
831.91	2.4595E01
832.65	2.6345E01
833.40	2.4951E01
834.14	2.4324E01
834.89	2.4497E01
835.63	2.3657E01
836.37	2.4701E01
837.12	2.2625E01
837.86	2.2585E01
838.61	2.4602E01
839.35	2.1910E01
840.09	2.5746E01
840.84	2.2979E01
841.58	2.1926E01
842.32	2.1187E01
843.07	2.2514E01
843.81	2.0525E01
844.55	1.9672E01
845.30	1.9730E01
846.04	1.8047E01
846.78	1.8226E01
847.52	1.9633E01
848.27	1.8046E01
849.01	1.8834E01
849.75	1.8691E01
850.49	1.8288E01
851.24	1.8605E01
851.98	1.6440E01
852.72	1.6892E01
853.46	1.4605E01
854.20	1.7021E01
854.95	1.6058E01
855.69	1.6131E01
856.43	1.5631E01
857.17	1.5057E01
857.91	1.4781E01
858.65	1.4610E01
859.39	1.4490E01
860.14	1.4413E01
860.88	1.3886E01
861.62	1.3062E01
862.36	1.3421E01
863.10	1.3229E01
863.84	1.5666E01
864.58	1.3702E01
865.32	1.4551E01
866.06	1.3668E01
866.80	1.3925E01
867.54	1.3598E01
868.28	1.1994E01
869.02	1.1241E01
869.76	1.3669E01
870.50	1.3104E01
871.24	1.3216E01
871.98	1.2262E01
872.72	1.2717E01
873.46	1.3513E01
874.20	1.0833E01
874.94	1.1630E01
875.68	1.0981E01
876.42	1.0794E01
877.16	1.1935E01
877.90	1.2168E01
878.64	1.0294E01
879.38	1.0891E01
880.12	1.0110E01
880.86	1.0503E01
881.60	1.2611E01
882.34	1.1149E01
883.07	1.1329E01
883.81	1.1386E01
884.55	1.0370E01
885.29	9.5150E00
886.03	8.7163E00
886.77	1.0684E01
887.50	7.8461E00
888.24	9.0888E00
888.98	7.0181E00
889.72	9.4764E00
890.46	9.3061E00
891.19	8.5467E00
891.93	1.0538E01
892.67	8.8382E00
893.41	7.4923E00
894.14	8.0651E00
894.88	9.1370E00
895.62	8.6641E00
896.36	8.6382E00
897.09	9.1440E00
897.83	7.8135E00
898.57	7.9777E00
899.30	9.6764E00
900.04	6.4148E00
900.78	8.3680E00
901.51	7.6887E00
902.25	5.3049E00
902.99	8.4939E00
903.72	6.8186E00
904.46	7.2261E00
905.20	7.2009E00
905.93	7.4518E00
906.67	5.9091E00
907.40	6.5922E00
908.14	6.9617E00
908.88	5.3813E00
909.61	9.9488E00
910.35	1.0088E01
911.08	7.8857E00
911.82	6.6724E00
912.55	7.2642E00
913.29	7.4336E00
914.02	7.4371E00
914.76	7.7593E00
915.49	7.0647E00
916.23	6.8119E00
916.96	5.6029E00
917.70	8.8007E00
918.43	7.4251E00
919.17	7.0522E00
919.90	6.0146E00
920.64	4.6792E00
921.37	7.5105E00
922.10	5.3679E00
922.84	8.2656E00
923.57	4.5441E00
924.31	4.6908E00
925.04	8.2190E00
925.77	6.0675E00
926.51	7.7211E00
927.24	4.6235E00
927.98	6.3451E00
928.71	4.3036E00
929.44	4.1862E00
930.18	8.0789E00
930.91	3.0268E00
931.64	6.0920E00
932.37	5.7108E00
933.11	6.4457E00
933.84	7.6950E00
934.57	7.9115E00
935.31	8.5688E00
936.04	6.9274E00
936.77	6.2836E00
937.50	6.6138E00
938.24	6.6743E00
938.97	5.5640E00
939.70	7.7249E00
940.43	1.0580E01
941.16	1.0368E01
941.90	1.0588E01
942.63	9.3663E00
943.36	1.1445E01
944.09	9.6933E00
944.82	7.2046E00
945.56	1.0915E01
946.29	9.1000E00
947.02	7.8842E00
947.75	8.2655E00
948.48	1.4047E01
949.21	6.3828E00
949.94	1.1907E01
950.67	9.2942E00
951.40	3.6533E00
952.14	9.4771E00
952.87	5.6645E00
953.60	1.1008E01
954.33	4.1015E00
955.06	3.2333E00
955.79	7.6131E00
956.52	4.7563E00
957.25	8.6389E00
957.98	9.8077E00
958.71	9.5710E00
959.44	6.1316E00
960.17	7.0467E00
960.90	4.1262E00
961.63	6.7322E00
962.36	1.1427E01
963.09	3.4005E00
963.82	6.7467E00
964.54	5.0157E00
965.27	5.0586E00
966.00	7.5597E00
966.73	4.8483E00
967.46	6.0086E00
968.19	3.5423E00
968.92	8.5936E00
969.65	4.0649E00
970.38	6.6755E00
971.10	1.0284E01
971.83	6.5182E00
972.56	1.0334E01
973.29	3.4971E00
974.02	8.1658E00
974.75	5.6357E00
975.47	4.9845E00
976.20	6.2951E00
976.93	6.6854E00
977.66	9.1789E00
978.39	6.4323E00
979.11	6.6319E00
979.84	4.7783E00
980.57	8.2184E00
981.30	7.0744E00
982.02	5.5441E00
982.75	9.8120E00
983.48	2.6908E00
984.20	8.3326E00
984.93	0.0000E00
985.66	8.8067E01
986.38	2.6436E02
987.11	-0.0000E00
987.84	-4.6319E02
988.56	5.2967E02
989.29	6.6246E02
990.02	-8.6168E02
990.74	1.7243E03
991.47	7.9625E02
992.19	6.9154E00
992.92	8.3026E00
993.65	6.1106E00
994.37	3.0567E00
995.10	3.1673E00
995.82	6.2628E00
996.55	1.3314E02
997.27	-2.6639E02
998.00	-2.6649E02
998.73	-2.6649E02
